Location ID,Location,Temp,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,Month
2102,Minnesota CD 2. North Central,2.666666667,39,-2,38.8,4
2103,Minnesota CD 3. Northeast,1.555555556,32,-2.1,36.9,4
2104,Minnesota CD 4. West Central,5.111111111,40,-1.6,42.8,4
2105,Minnesota CD 5. Central,5.444444444,42,-1.4,43.2,4
2106,Minnesota CD 6. East Central,4.5,44,-1.5,41.6,4
2107,Minnesota CD 7. Southwest,5.888888889,36,-1.8,44.4,4
2108,Minnesota CD 8. South Central,6.277777778,36,-1.9,45.2,4
2109,Minnesota CD 9. Southeast,6,36,-1.9,44.7,4
2201,Mississippi CD 1. Upper Delta,15.83333333,25,-2.1,62.6,4
2202,Mississippi CD 2. North Central,15.11111111,18,-2.6,61.8,4
2203,Mississippi CD 3. Northeast,15.11111111,30,-1.7,60.9,4
2204,Mississippi CD 4. Lower Delta,17.22222222,43,-0.9,63.9,4
2205,Mississippi CD 5. Central,16.44444444,33,-1.4,63,4
2206,Mississippi CD 6. East Central,16.16666667,34,-1.5,62.6,4
2207,Mississippi CD 7. Southwest,18.16666667,58,-0.3,65,4
2208,Mississippi CD 8. South Central,18.44444444,71,0.4,64.8,4
2209,Mississippi CD 9. Southeast,18.05555556,66,0,64.5,4
2210,Mississippi CD 10. Coastal,19.38888889,89,1,65.9,4
2301,Missouri CD 1. Northwest Prairie,10.72222222,43,-1.1,52.4,4
2302,Missouri CD 2. Northeast Prairie,10.94444444,38,-1.4,53.1,4
2303,Missouri CD 3. West Central Plains,12.11111111,42,-1.2,55,4
2304,Missouri CD 4. West Ozarks,12.33333333,35,-1.6,55.8,4
2305,Missouri CD 5. East Ozarks,12,30,-2,55.6,4
2306,Missouri CD 6. Bootheel,13.61111111,27,-2,58.5,4
2401,Montana CD 1. Western,3.555555556,56,-0.5,38.9,4
2402,Montana CD 2. Southwestern,2.277777778,57,0,36.1,4
2403,Montana CD 3. North Central,3.166666667,25,-3.5,41.2,4
2404,Montana CD 4. Central,3.333333333,29,-2.7,40.7,4
2405,Montana CD 5. South Central,3.666666667,29,-2.5,41.1,4
2406,Montana CD 6. Northeastern,3.722222222,24,-3.6,42.3,4
2407,Montana CD 7. Southeastern,4.277777778,18,-3.8,43.5,4
2501,Nebraska CD 1. Panhandle,6.166666667,33,-1.7,44.8,4
2502,Nebraska CD 2. North Central,7,32,-1.8,46.4,4
2503,Nebraska CD 3. Northeast,8.055555556,36,-1.7,48.2,4
2505,Nebraska CD 5. Central,7.888888889,31,-2,48.2,4
2506,Nebraska CD 6. East Central,9.111111111,38,-1.4,49.8,4
2507,Nebraska CD 7. Southwest,8.277777778,32,-1.7,48.6,4
2508,Nebraska CD 8. South Central,9.111111111,37,-1.7,50.1,4
2509,Nebraska CD 9. Southeast,9.888888889,40,-1.3,51.1,4
2601,Nevada CD 1. Northwestern,9.166666667,98,2.4,46.1,4
2602,Nevada CD 2. Northeastern,6.5,87,1.7,42,4
2603,Nevada CD 3. South Central,10.16666667,93,2.6,47.7,4
2604,Nevada CD 4. Extreme Southern,17,86,1.6,61,4
2701,New Hampshire CD 1. North,2.388888889,39,-1.5,37.8,4
2702,New Hampshire CD 2. South,5.055555556,44,-1,42.1,4
2801,New Jersey CD 1. Northern,8.277777778,41,-0.9,47.8,4
2802,New Jersey CD 2. Southern,9.777777778,44,-0.8,50.4,4
2803,New Jersey CD 3. Coastal,9.666666667,60,0.1,49.3,4
2901,New Mexico CD 1. Northwestern Plateau,9.833333333,109,2.9,46.8,4
2902,New Mexico CD 2. Northern Mountains,8.277777778,108,2.7,44.2,4
2903,New Mexico CD 3. Northeastern Plains,12.44444444,79,0.9,53.5,4
2904,New Mexico CD 4. Southwestern Mountains,9.777777778,108,3.1,46.5,4
2905,New Mexico CD 5. Central Valley,14.27777778,112,3.3,54.4,4
2906,New Mexico CD 6. Central Highlands,10.77777778,108,2.9,48.5,4
2907,New Mexico CD 7. Southeastern Plains,15.44444444,101,2.3,57.5,4
2908,New Mexico CD 8. Southern Desert,15.88888889,107,3,57.6,4
3001,New York CD 1. Western Plateau,5.055555556,30,-2.2,43.3,4
3002,New York CD 2. Eastern Plateau,4.666666667,24,-2.6,43,4
3003,New York CD 3. Northern Plateau,3.055555556,43,-1.1,38.6,4
3004,New York CD 4. Coastal,8.166666667,45,-0.8,47.5,4
3005,New York CD 5. Hudson Valley,7.055555556,44,-1.1,45.8,4
3006,New York CD 6. Mohawk Valley,4.888888889,28,-2.2,43,4
3007,New York CD 7. Champlain Valley,4.111111111,39,-1.4,40.8,4
3008,New York CD 8. St. Lawrence Valley,4.5,44,-0.8,40.9,4
3009,New York CD 9. Great Lakes,5.555555556,37,-1.4,43.4,4
3010,New York CD 10. Central Lakes,5.111111111,27,-2.5,43.7,4
3101,North Carolina CD 1. Southern Mountains,11.11111111,33,-1.4,53.4,4
3102,North Carolina CD 2. Northern Mountains,11.44444444,49,-0.5,53.1,4
3103,North Carolina CD 3. Northern Piedmont,13.66666667,50,-0.5,57.1,4
3104,North Carolina CD 4. Central Piedmont,14.44444444,57,0,58,4
3105,North Carolina CD 5. Southern Piedmont,15.38888889,64,0.4,59.3,4
3106,North Carolina CD 6. Southern Coastal Plain,15.94444444,57,-0.1,60.8,4
3107,North Carolina CD 7. Central Coastal Plain,15.33333333,53,-0.3,59.9,4
3108,North Carolina CD 8. Northern Coastal Plain,14.5,58,-0.2,58.3,4
3201,North Dakota CD 1. Northwest,2.5,28,-4,40.5,4
3202,North Dakota CD 2. North Central,2.444444444,27,-3.7,40.1,4
3203,North Dakota CD 3. Northeast,2.166666667,25,-3.6,39.5,4
3204,North Dakota CD 4. West Central,3.5,24,-3.6,41.9,4
3205,North Dakota CD 5. Central,3.055555556,25,-3.4,40.9,4
3206,North Dakota CD 6. East Central,3.222222222,21,-3.8,41.6,4
3207,North Dakota CD 7. Southwest,3.333333333,19,-4,42,4
3208,North Dakota CD 8. South Central,3.888888889,24,-3.4,42.4,4
3209,North Dakota CD 9. Southeast,3.833333333,21,-3.5,42.4,4
3301,Ohio CD 1. Northwest,8.166666667,36,-1.4,48.1,4
3302,Ohio CD 2. North Central,7.944444444,33,-1.5,47.8,4
3303,Ohio CD 3. Northeast,7.111111111,35,-1.4,46.2,4
3304,Ohio CD 4. West Central,8.777777778,37,-1.3,49.1,4
3305,Ohio CD 5. Central,8.944444444,29,-1.7,49.8,4
3306,Ohio CD 6. Central Hills,8,34,-1.4,47.8,4
3307,Ohio CD 7. Northeast Hills,8,32,-1.5,47.9,4
3308,Ohio CD 8. Southwest,9.944444444,35,-1.2,51.1,4
3309,Ohio CD 9. South Central,10.33333333,31,-1.6,52.2,4
3310,Ohio CD 10. Southeast,9.444444444,32,-1.5,50.5,4
3401,Oklahoma CD 1. Panhandle,12.55555556,51,-0.6,55.2,4
3402,Oklahoma CD 2. North Central,13.66666667,42,-1,57.6,4
3403,Oklahoma CD 3. Northeast,14.05555556,38,-1.8,59.1,4
3404,Oklahoma CD 4. West Central,14.16666667,47,-0.9,58.4,4
3405,Oklahoma CD 5. Central,14.66666667,29,-1.7,60.1,4
3406,Oklahoma CD 6. East Central,14.83333333,27,-2,60.7,4
3407,Oklahoma CD 7. Southwest,15.16666667,34,-1.5,60.8,4
3408,Oklahoma CD 8. South Central,15.22222222,18,-2.7,62.1,4
3409,Oklahoma CD 9. Southeast,15.22222222,35,-1.5,60.9,4
3501,Oregon CD 1. Coastal Area,10.11111111,117,2.7,47.5,4
3502,Oregon CD 2. Willamette Valley,10.33333333,105,2.2,48.4,4
3503,Oregon CD 3. Southwestern Valleys,9.888888889,119,3.8,46,4
3504,Oregon CD 4. Northern Cascades,6.666666667,109,2.5,41.5,4
3505,Oregon CD 5. High Plateau,5.833333333,107,3.1,39.4,4
3506,Oregon CD 6. North Central,9.555555556,101,2.3,46.9,4
3507,Oregon CD 7. South Central,6.944444444,103,2.6,41.9,4
3508,Oregon CD 8. Northeast,6.055555556,95,1.6,41.3,4
3509,Oregon CD 9. Southeast,8.277777778,94,1.9,45,4
3601,Pennsylvania CD 1. Pocono Mountains,5.944444444,32,-1.9,44.6,4
3602,Pennsylvania CD 2. East Central Mountains,7.888888889,38,-0.8,47,4
3603,Pennsylvania CD 3. Southeastern Piedmont,9.277777778,34,-1,49.7,4
3604,Pennsylvania CD 4. Lower Susquehanna,9.166666667,32,-1.4,49.9,4
3605,Pennsylvania CD 5. Middle Susquehanna,7.666666667,26,-2.1,47.9,4
3606,Pennsylvania CD 6. Upper Susquehanna,5.222222222,20,-2.8,44.2,4
3607,Pennsylvania CD 7. Central Mountains,6.5,26,-2.2,45.9,4
3608,Pennsylvania CD 8. South Central Mountains,7.888888889,30,-1.7,47.9,4
3609,Pennsylvania CD 9. Southwest Plateau,7.777777778,27,-2,48,4
3610,Pennsylvania CD 10. Northwest Plateau,6.166666667,37,-1.4,44.5,4
3701,Rhode Island CD 1. Rhode Island (Entire State),6.722222222,28,-1.6,45.7,4
3801,South Carolina CD 1. Mountain,14.33333333,57,-0.1,57.9,4
3802,South Carolina CD 2. Northwest,15.5,62,0.1,59.8,4
3803,South Carolina CD 3. North Central,15.94444444,62,0.2,60.5,4
3804,South Carolina CD 4. Northeast,16.72222222,59,0.1,62,4
3805,South Carolina CD 5. West Central,16.72222222,70,0.3,61.8,4
3806,South Carolina CD 6. Central,17.22222222,64,0.3,62.7,4
3807,South Carolina CD 7. Southern,18.11111111,79,0.9,63.7,4
3901,South Dakota CD 1. Northwest,4.444444444,22,-3.4,43.4,4
3902,South Dakota CD 2. North Central,4.611111111,22,-3.6,43.9,4
3903,South Dakota CD 3. Northeast,4.666666667,26,-2.8,43.2,4
3904,South Dakota CD 4. Black Hills,3.444444444,25,-2.6,40.8,4
3905,South Dakota CD 5. Southwest,5.944444444,28,-2.7,45.4,4
3906,South Dakota CD 6. Central,6.166666667,26,-2.5,45.6,4
3907,South Dakota CD 7. East Central,5.666666667,31,-2.2,44.4,4
3908,South Dakota CD 8. South Central,6.722222222,34,-2.1,46.2,4
3909,South Dakota CD 9. Southeast,7.055555556,33,-2,46.7,4
4001,Tennessee CD 1. Eastern,12.33333333,22,-2.1,56.3,4
4002,Tennessee CD 2. Cumberland Plateau,12.05555556,23,-2.4,56.1,4
4003,Tennessee CD 3. Middle,13.27777778,25,-2.2,58.1,4
4004,Tennessee CD 4. Western,13.94444444,24,-2.3,59.4,4
4101,Texas CD 1. High Plains,14.38888889,63,0,57.9,4
4102,Texas CD 2. Low Rolling Plains,16.11111111,32,-1.5,62.5,4
4103,Texas CD 3. North Central,17.16666667,33,-1.4,64.3,4
4104,Texas CD 4. East Texas,18.05555556,44,-0.8,65.3,4
4105,Texas CD 5. Trans Pecos,19.05555556,104,2.6,63.7,4
4106,Texas CD 6. Edwards Plateau,18.94444444,80,0.3,65.8,4
4107,Texas CD 7. South Central,20.94444444,86,0.8,68.9,4
4108,Texas CD 8. Upper Coast,21.44444444,103,2.2,68.4,4
4109,Texas CD 9. South,23.16666667,91,1.1,72.6,4
4110,Texas CD 10. Lower Valley,25.88888889,119,3.7,74.9,4
4201,Utah CD 1. Western,9.222222222,84,1.4,47.2,4
4202,Utah CD 2. Dixie,14.33333333,94,2.2,55.6,4
4203,Utah CD 3. North Central,8.222222222,77,1.2,45.6,4
4204,Utah CD 4. South Central,7.388888889,98,2.3,43,4
4205,Utah CD 5. Northern Mountains,3.833333333,82,1.3,37.6,4
4206,Utah CD 6. Uinta Basin,7.777777778,86,1.5,44.5,4
4207,Utah CD 7. Southeast,11.16666667,99,2.3,49.8,4
4301,Vermont CD 1. Northeastern,3,42,-1.3,38.7,4
4302,Vermont CD 2. Western,4.277777778,43,-1.2,40.9,4
4303,Vermont CD 3. Southeastern,4.444444444,44,-0.9,40.9,4
4401,Virginia CD 1. Tidewater,13.44444444,56,-0.1,56.3,4
4402,Virginia CD 2. Eastern Piedmont,12.88888889,46,-0.4,55.6,4
4403,Virginia CD 3. Western Piedmont,12.5,51,-0.3,54.8,4
4404,Virginia CD 4. Northern,10.83333333,45,-0.7,52.2,4
4405,Virginia CD 5. Central Mountain,10.22222222,35,-1.1,51.5,4
4406,Virginia CD 6. Southwestern Mountain,10.16666667,32,-1.5,51.8,4
4501,Washington CD 1. West Olympic Coast,8.222222222,96,1.3,45.5,4
4502,Washington CD 2. North East Olympic San Juan,9.833333333,104,1.7,48,4
4503,Washington CD 3. Puget Sound Lowlands,9.722222222,88,0.9,48.6,4
4504,Washington CD 4. East Olympic Cascade Foothills,8.222222222,92,1.3,45.5,4
4505,Washington CD 5. Cascade Mountains West,5.388888889,97,1.6,40.1,4
4506,Washington CD 6. East Slope Cascades,5.333333333,92,1.5,40.1,4
4507,Washington CD 7. Okanogan Big Bend,8.166666667,61,-0.2,46.9,4
4508,Washington CD 8. Central Basin,10.55555556,89,1.2,49.8,4
4509,Washington CD 9. Northeastern,6,59,-0.2,43,4
4510,Washington CD 10. Palouse Blue Mountains,8.555555556,87,1.2,46.2,4
4601,West Virginia CD 1. Northwestern,9.5,28,-1.9,51,4
4602,West Virginia CD 2. North Central,9.777777778,29,-1.6,51.2,4
4603,West Virginia CD 3. Southwestern,10.77777778,22,-2.3,53.7,4
4604,West Virginia CD 4. Central,7.833333333,26,-2.2,48.3,4
4605,West Virginia CD 5. Southern,9.666666667,22,-2.2,51.6,4
4606,West Virginia CD 6. Northeastern,9.722222222,37,-1,50.5,4
4701,Wisconsin CD 1. Northwest,4.055555556,41,-1.7,41,4
4702,Wisconsin CD 2. North Central,3.222222222,34,-2.3,40.1,4
4703,Wisconsin CD 3. Northeast,3.333333333,35,-2.3,40.3,4
4704,Wisconsin CD 4. West Central,5.777777778,34,-1.9,44.3,4
4705,Wisconsin CD 5. Central,5.388888889,36,-2.1,43.8,4
4706,Wisconsin CD 6. East Central,5,40,-1.5,42.5,4
4707,Wisconsin CD 7. Southwest,6.611111111,34,-2,45.9,4
4708,Wisconsin CD 8. South Central,6.666666667,38,-1.6,45.6,4
4709,Wisconsin CD 9. Southeast,6.111111111,32,-1.9,44.9,4
4801,Wyoming CD 1. Yellowstone Drainage,0.333333333,48,-0.7,33.3,4
4802,Wyoming CD 2. Snake Drainage,0.166666667,52,-0.7,33,4
4803,Wyoming CD 3. Green and Bear Drainage,2.777777778,60,0,37,4
4804,Wyoming CD 4. Big Horn,3.333333333,37,-1.8,39.8,4
4805,"Wyoming CD 5. Powder, Little Mo and Tongue Drainages",3.5,24,-2.9,41.2,4
4806,Wyoming CD 6. Belle Fourche Drainage,2.888888889,17,-4.2,41.4,4
4807,Wyoming CD 7. Cheyenne Niobrara Drainage,4,21,-3.3,42.5,4
4808,Wyoming CD 8. Lower Platte,4.444444444,42,-1.2,41.2,4
4809,Wyoming CD 9. Wind River,2.888888889,50,-1.1,38.3,4
4810,Wyoming CD 10. Upper Platte,3.055555556,59,0,37.5,4
101,Alabama CD 1. Northern Valley,18.94444444,28,-1.9,68,5
102,Alabama CD 2. Appalachian Mountain,19,25,-2.1,68.3,5
103,Alabama CD 3. Upper Plains,20.22222222,31,-1.7,70.1,5
104,Alabama CD 4. Eastern Valley,19.44444444,26,-2.1,69.1,5
105,Alabama CD 5. Piedmont Plateau,19.5,19,-2.3,69.4,5
106,Alabama CD 6. Prairie,21,22,-1.9,71.7,5
107,Alabama CD 7. Coastal Plain,21.72222222,32,-1.4,72.5,5
108,Alabama CD 8. Gulf,22.55555556,40,-0.7,73.3,5
201,Arizona CD 1. Northwest,22.27777778,119,5.1,67,5
202,Arizona CD 2. Northeast,17,123,5.3,57.3,5
203,Arizona CD 3. North Central,20.38888889,120,5.7,63,5
204,Arizona CD 4. East Central,21.05555556,125,6.2,63.7,5
205,Arizona CD 5. Southwest,27.44444444,120,5.6,75.8,5
206,Arizona CD 6. South Central,26.77777778,121,6.1,74.1,5
207,Arizona CD 7. Southeast,22.88888889,125,5.4,67.8,5
301,Arkansas CD 1. Northwest,16.77777778,13,-2.7,64.9,5
302,Arkansas CD 2. North Central,17.33333333,16,-2.6,65.8,5
303,Arkansas CD 3. Northeast,19.16666667,28,-1.8,68.3,5
304,Arkansas CD 4. West Central,18.38888889,13,-2.5,67.6,5
305,Arkansas CD 5. Central,19.55555556,21,-2,69.2,5
306,Arkansas CD 6. East Central,20.55555556,42,-1.2,70.2,5
307,Arkansas CD 7. Southwest,20.22222222,32,-1.3,69.7,5
308,Arkansas CD 8. South Central,20.5,29,-1.7,70.6,5
309,Arkansas CD 9. Southeast,21.38888889,52,-0.5,71,5
401,California CD 1. North Coast Drainage,13.55555556,103,2.6,53.8,5
402,California CD 2. Sacramento Drainage,15.61111111,99,2.7,57.4,5
403,California CD 3. Northeast Interior Basins,10.83333333,103,2.8,48.7,5
404,California CD 4. Central Coast Drainage,17.38888889,121,4.6,58.7,5
405,California CD 5. San Joaquin Drainage,17.66666667,115,3.8,60,5
406,California CD 6. South Coast Drainage,18.16666667,121,5.2,59.5,5
407,California CD 7. Southeast Desert Basins,23.38888889,118,4.9,69.2,5
501,Colorado CD 1. Arkansas Drainage,15.55555556,118,3.7,56.3,5
502,Colorado CD 2. Colorado Drainage,11.66666667,123,4.5,48.5,5
503,Colorado CD 3. Kansas Drainage,15.22222222,84,1.7,57.7,5
504,Colorado CD 4. Platte Drainage,12.38888889,110,2.9,51.4,5
505,Colorado CD 5. Rio Grande Drainage,10.55555556,123,4.8,46.2,5
601,Connecticut CD 1. Northwest,12.83333333,52,-0.4,55.5,5
602,Connecticut CD 2. Central,13.72222222,53,-0.3,57,5
603,Connecticut CD 3. Coastal,13.88888889,51,-0.4,57.4,5
701,Delaware CD 1. Northern,15.44444444,22,-2.1,61.9,5
702,Delaware CD 2. Southern,16.16666667,40,-1.1,62.2,5
801,Florida CD 1. Northwest,23.11111111,55,-0.2,73.8,5
802,Florida CD 2. North,23.5,70,0.3,74,5
803,Florida CD 3. North Central,24.55555556,85,0.9,75.3,5
804,Florida CD 4. South Central,24.83333333,81,0.8,75.9,5
805,Florida CD 5. Everglades and Southwest Coast,25.33333333,92,1.1,76.5,5
806,Florida CD 6. Lower East Coast,25.66666667,101,1.6,76.6,5
807,Florida CD 7. Keys,26.77777778,107,2.1,78.1,5
901,Georgia CD 1. Northwest,18.66666667,25,-2.3,67.9,5
902,Georgia CD 2. North Central,17.83333333,18,-2.8,66.9,5
903,Georgia CD 3. Northeast,18.5,14,-2.8,68.1,5
904,Georgia CD 4. West Central,19.88888889,21,-2,69.8,5
905,Georgia CD 5. Central,20.77777778,22,-1.9,71.3,5
906,Georgia CD 6. East Central,21.27777778,35,-1.3,71.6,5
907,Georgia CD 7. Southwest,22.05555556,26,-1.4,73.1,5
908,Georgia CD 8. South Central,21.88888889,24,-1.5,72.9,5
909,Georgia CD 9. Southeast,22.5,45,-0.6,73.1,5
1001,Idaho CD 1. Panhandle,10.22222222,76,0.8,49.6,5
1002,Idaho CD 2. North Central Prairies,10.88888889,73,0.8,50.8,5
1003,Idaho CD 3. North Central Canyons,12.33333333,71,0.7,53.5,5
1004,Idaho CD 4. Central Mountains,8.388888889,83,1.1,46,5
1005,Idaho CD 5. Southwestern Valleys,14.5,80,0.9,57.2,5
1006,Idaho CD 6. Southwestern Highlands,11.38888889,81,1,51.5,5
1007,Idaho CD 7. Central Plains,13.66666667,100,2.5,54.1,5
1008,Idaho CD 8. Northeastern Valleys,8.222222222,89,1.7,45.1,5
1009,Idaho CD 9. Upper Snake River Plains,11.55555556,86,1.5,51.3,5
1010,Idaho CD 10. Eastern Highlands,10.33333333,92,1.8,48.8,5
1101,Illinois CD 1. Northwest,14.72222222,47,-1.2,59.7,5
1102,Illinois CD 2. Northeast,14.72222222,53,-0.4,58.9,5
1103,Illinois CD 3. West,15.61111111,36,-2.2,62.3,5
1104,Illinois CD 4. Central,15.72222222,45,-1.3,61.6,5
1105,Illinois CD 5. East,15.38888889,46,-1.3,61,5
1106,Illinois CD 6. West Southwest,16.33333333,36,-2.1,63.5,5
1107,Illinois CD 7. East Southeast,16.27777778,37,-1.9,63.2,5
1108,Illinois CD 8. Southwest,17.38888889,36,-1.8,65.1,5
1109,Illinois CD 9. Southeast,17.38888889,38,-1.7,65,5
1201,Indiana CD 1. Northwest,14.66666667,49,-1.1,59.5,5
1202,Indiana CD 2. North Central,14.55555556,49,-1.1,59.3,5
1203,Indiana CD 3. Northeast,14.22222222,44,-1.5,59.1,5
1204,Indiana CD 4. West Central,15.5,40,-1.7,61.6,5
1205,Indiana CD 5. Central,15.22222222,39,-1.9,61.3,5
1206,Indiana CD 6. East Central,14.88888889,40,-1.6,60.4,5
1207,Indiana CD 7. Southwest,16.94444444,40,-1.6,64.1,5
1208,Indiana CD 8. South Central,16.05555556,33,-2.2,63.1,5
1209,Indiana CD 9. Southeast,16.11111111,41,-1.7,62.7,5
1301,Iowa CD 1. Northwest,13.77777778,41,-1.8,58.6,5
1302,Iowa CD 2. North Central,13.83333333,48,-1.5,58.4,5
1303,Iowa CD 3. Northeast,13.44444444,38,-1.8,58,5
1304,Iowa CD 4. West Central,14.27777778,32,-2.2,59.9,5
1305,Iowa CD 5. Central,14.33333333,34,-2.3,60.1,5
1306,Iowa CD 6. East Central,14.22222222,34,-2.3,59.9,5
1307,Iowa CD 7. Southwest,14.88888889,25,-2.4,61.2,5
1308,Iowa CD 8. South Central,14.88888889,33,-2.5,61.3,5
1309,Iowa CD 9. Southeast,14.83333333,29,-2.9,61.6,5
1401,Kansas CD 1. Northwest,15.11111111,46,-1.1,60.3,5
1402,Kansas CD 2. North Central,15.83333333,30,-2.1,62.6,5
1403,Kansas CD 3. Northeast,16.27777778,31,-2,63.3,5
1404,Kansas CD 4. West Central,16,50,-0.5,61.3,5
1405,Kansas CD 5. Central,16,20,-2.8,63.6,5
1406,Kansas CD 6. East Central,16.44444444,24,-2.6,64.2,5
1407,Kansas CD 7. Southwest,17.77777778,71,0.6,63.4,5
1408,Kansas CD 8. South Central,17.11111111,25,-2.1,64.9,5
1409,Kansas CD 9. Southeast,16.88888889,12,-3.2,65.6,5
1501,Kentucky CD 1. Western,17.94444444,31,-1.9,66.2,5
1502,Kentucky CD 2. Central,17.16666667,34,-1.8,64.7,5
1503,Kentucky CD 3. Blue Grass,16.27777778,36,-2,63.3,5
1504,Kentucky CD 4. Eastern,16,22,-2.7,63.5,5
1601,Louisiana CD 1. Northwest,22,49,-0.4,72,5
1602,Louisiana CD 2. North Central,21.55555556,41,-0.8,71.6,5
1603,Louisiana CD 3. Northeast,21.94444444,42,-0.8,72.3,5
1604,Louisiana CD 4. West Central,22.11111111,39,-0.9,72.7,5
1605,Louisiana CD 5. Central,22.16666667,21,-1.7,73.6,5
1606,Louisiana CD 6. East Central,23,55,-0.1,73.5,5
1607,Louisiana CD 7. Southwest,23.44444444,47,-0.4,74.6,5
1608,Louisiana CD 8. South Central,23.66666667,53,-0.1,74.7,5
1609,Louisiana CD 9. Southeast,24.22222222,79,0.7,74.9,5
1701,Maine CD 1. North,9.833333333,73,0.5,49.2,5
1702,Maine CD 2. South Interior,11.72222222,73,0.8,52.3,5
1703,Maine CD 3. Coastal,11.5,77,0.9,51.8,5
1801,Maryland CD 1. Southeastern Shore,16.66666667,40,-1,63,5
1802,Maryland CD 2. Central Eastern Shore,16.66666667,37,-1.4,63.4,5
1803,Maryland CD 3. Lower Southern,16.72222222,26,-1.9,64,5
1804,Maryland CD 4. Upper Southern,16.55555556,24,-1.9,63.7,5
1805,Maryland CD 5. Northeastern Shore,16.16666667,22,-1.9,63,5
1806,Maryland CD 6. North Central,15.66666667,29,-1.6,61.8,5
1807,Maryland CD 7. Appalachian Mountains,14.83333333,21,-2.3,61,5
1808,Maryland CD 8. Allegheny Plateau,12.27777778,26,-2.2,56.3,5
1901,Massachusetts CD 1. West,12.5,58,0.1,54.4,5
1902,Massachusetts CD 2. Central,13.77777778,69,0.5,56.3,5
1903,Massachusetts CD 3. Coastal,13.38888889,67,0.5,55.6,5
2001,Michigan CD 1. West Upper,10,58,-0.2,50.2,5
2002,Michigan CD 2. East Upper,9.5,55,-0.5,49.6,5
2003,Michigan CD 3. Northwest Lower,11,57,-0.2,52,5
2004,Michigan CD 4. Northeast Lower,10.66666667,48,-0.9,52.1,5
2005,Michigan CD 5. West Central Lower,12.55555556,61,0.1,54.5,5
2006,Michigan CD 6. Central Lower,12.61111111,57,-0.3,55,5
2007,Michigan CD 7. East Central Lower,12.61111111,56,-0.2,54.9,5
2008,Michigan CD 8. Southwest Lower,13.66666667,55,-0.6,57.2,5
2009,Michigan CD 9. South Central Lower,13.44444444,51,-0.8,57,5
2010,Michigan CD 10. Southeast Lower,13.77777778,60,0,56.8,5
2101,Minnesota CD 1. Northwest,11,44,-1.8,53.6,5
2102,Minnesota CD 2. North Central,10.94444444,56,-0.2,51.9,5
2103,Minnesota CD 3. Northeast,10.05555556,68,0.4,49.7,5
2104,Minnesota CD 4. West Central,12.55555556,44,-1.3,55.9,5
2105,Minnesota CD 5. Central,13.05555556,56,-0.5,56,5
2106,Minnesota CD 6. East Central,12.22222222,62,0,54,5
2107,Minnesota CD 7. Southwest,12.72222222,32,-2.3,57.2,5
2108,Minnesota CD 8. South Central,13.77777778,50,-1,57.8,5
2109,Minnesota CD 9. Southeast,13.38888889,59,-0.7,56.8,5
2201,Mississippi CD 1. Upper Delta,21.22222222,43,-0.9,71.1,5
2202,Mississippi CD 2. North Central,20.11111111,30,-1.8,70,5
2203,Mississippi CD 3. Northeast,19.77777778,34,-1.5,69.1,5
2204,Mississippi CD 4. Lower Delta,22.05555556,57,-0.2,71.9,5
2205,Mississippi CD 5. Central,20.61111111,27,-1.7,70.8,5
2206,Mississippi CD 6. East Central,20.44444444,30,-1.7,70.5,5
2207,Mississippi CD 7. Southwest,22,44,-0.7,72.3,5
2208,Mississippi CD 8. South Central,21.77777778,38,-0.9,72.1,5
2209,Mississippi CD 9. Southeast,21.27777778,28,-1.5,71.8,5
2210,Mississippi CD 10. Coastal,22.16666667,35,-1,72.9,5
2301,Missouri CD 1. Northwest Prairie,16.11111111,30,-2.1,63.1,5
2302,Missouri CD 2. Northeast Prairie,16.33333333,35,-2.1,63.5,5
2303,Missouri CD 3. West Central Plains,16.83333333,26,-2.4,64.7,5
2304,Missouri CD 4. West Ozarks,16.55555556,20,-2.8,64.6,5
2305,Missouri CD 5. East Ozarks,17,32,-1.9,64.5,5
2306,Missouri CD 6. Bootheel,18.66666667,27,-2.2,67.8,5
2401,Montana CD 1. Western,8.666666667,77,0.7,46.9,5
2402,Montana CD 2. Southwestern,8.111111111,91,1.8,44.8,5
2403,Montana CD 3. North Central,10.77777778,73,0.1,51.3,5
2404,Montana CD 4. Central,9.777777778,65,-0.3,49.9,5
2405,Montana CD 5. South Central,10.44444444,73,0.4,50.4,5
2406,Montana CD 6. Northeastern,11.88888889,70,0.1,53.3,5
2407,Montana CD 7. Southeastern,11.94444444,63,-0.3,53.8,5
2501,Nebraska CD 1. Panhandle,13.05555556,76,0.7,54.8,5
2502,Nebraska CD 2. North Central,12.83333333,35,-2.1,57.2,5
2503,Nebraska CD 3. Northeast,13.88888889,25,-2.6,59.6,5
2505,Nebraska CD 5. Central,13.5,26,-2.6,58.9,5
2506,Nebraska CD 6. East Central,14.77777778,28,-2.3,60.9,5
2507,Nebraska CD 7. Southwest,14.33333333,49,-1.1,58.9,5
2508,Nebraska CD 8. South Central,14.55555556,30,-2.3,60.5,5
2509,Nebraska CD 9. Southeast,15.38888889,29,-2.1,61.8,5
2601,Nevada CD 1. Northwestern,13.88888889,99,2.6,54.4,5
2602,Nevada CD 2. Northeastern,12.05555556,104,3.2,50.5,5
2603,Nevada CD 3. South Central,16.16666667,118,5,56.1,5
