province,temperature,month
Saskatchewan,2,10
Saskatchewan,1.6,10
Saskatchewan,1.3,10
Saskatchewan,1.5,10
Saskatchewan,0.9,10
Saskatchewan,0.8,10
Saskatchewan,1.2,10
Saskatchewan,0.3,10
Saskatchewan,2.7,10
Saskatchewan,0.4,10
Saskatchewan,0.8,10
Saskatchewan,1,10
Saskatchewan,1.1,10
Saskatchewan,1.2,10
Saskatchewan,0.1,10
Saskatchewan,0.1,10
Saskatchewan,-5.1,10
Saskatchewan,-3.3,10
Saskatchewan,-5.4,10
Saskatchewan,-0.3,10
Saskatchewan,-0.9,10
Saskatchewan,-2.9,10
Saskatchewan,-2.7,10
Saskatchewan,-0.1,10
Saskatchewan,-0.2,10
Saskatchewan,0.5,10
Saskatchewan,0.4,10
Saskatchewan,-1.4,10
Saskatchewan,0.4,10
Saskatchewan,-2.6,10
Saskatchewan,1.1,10
Saskatchewan,0.2,10
Saskatchewan,-2.6,10
Saskatchewan,0.6,10
Saskatchewan,0.5,10
Saskatchewan,0.5,10
Manitoba,1.6,10
Manitoba,0.6,10
Manitoba,1.1,10
Manitoba,2,10
Manitoba,2.2,10
Manitoba,1.9,10
Manitoba,,10
Manitoba,,10
Manitoba,2.9,10
Manitoba,-0.1,10
Manitoba,-0.1,10
Manitoba,2,10
Manitoba,-0.4,10
Manitoba,2,10
Manitoba,,10
Manitoba,,10
Manitoba,,10
Manitoba,2.6,10
Manitoba,2.3,10
Manitoba,2.4,10
Manitoba,,10
Manitoba,2,10
Manitoba,2.7,10
Manitoba,3,10
Manitoba,,10
Manitoba,1.4,10
Manitoba,,10
Manitoba,,10
Manitoba,1.1,10
Manitoba,2.8,10
Manitoba,,10
Manitoba,1.7,10
Manitoba,3.2,10
Manitoba,2.2,10
Manitoba,1.8,10
Manitoba,0.8,10
Manitoba,0.7,10
Manitoba,5.6,10
Manitoba,1,10
Manitoba,2.2,10
Manitoba,0.9,10
Manitoba,2.1,10
Manitoba,1.5,10
Manitoba,1.2,10
Manitoba,0,10
Manitoba,,10
Manitoba,-1.1,10
Manitoba,3.3,10
Manitoba,1.8,10
Manitoba,,10
Manitoba,1.9,10
Manitoba,2.2,10
Manitoba,1.1,10
Manitoba,1.8,10
Manitoba,2.2,10
Manitoba,2,10
Manitoba,0.8,10
Manitoba,2.8,10
Manitoba,-0.2,10
Manitoba,0,10
Manitoba,0.3,10
Manitoba,0.4,10
Manitoba,-2.5,10
Manitoba,-2.5,10
Manitoba,-2.4,10
Manitoba,-2,10
Manitoba,-2.4,10
Manitoba,-2.2,10
Manitoba,0.1,10
Manitoba,-11,10
Manitoba,-2.8,10
Manitoba,-2.9,10
Manitoba,-0.5,10
Manitoba,-12.3,10
Manitoba,3.1,10
Manitoba,-2.4,10
Manitoba,-2.5,10
Ontario,1.5,10
Ontario,-0.8,10
Ontario,-0.8,10
Ontario,1,10
Ontario,-1.2,10
Ontario,-0.5,10
Ontario,-0.4,10
Ontario,-1.5,10
Ontario,-0.9,10
Ontario,-0.1,10
Ontario,-0.4,10
Ontario,-0.5,10
Ontario,0.2,10
Ontario,2.2,10
Ontario,2.4,10
Ontario,0.9,10
Ontario,1,10
Ontario,1.7,10
Ontario,1,10
Ontario,1.6,10
Ontario,1.5,10
Ontario,0,10
Ontario,2.3,10
Ontario,3.6,10
Ontario,1,10
Ontario,0.9,10
Ontario,0.5,10
Ontario,0.2,10
Ontario,2.3,10
Ontario,6.6,10
Ontario,0,10
Ontario,0.4,10
Ontario,0,10
Ontario,,10
Ontario,0.3,10
Ontario,2.6,10
Ontario,0.8,10
Ontario,2.3,10
Ontario,2.3,10
Ontario,2.2,10
Ontario,0.2,10
Ontario,4.2,10
Ontario,3.6,10
Ontario,1.5,10
Ontario,4.7,10
Ontario,5.3,10
Ontario,2.4,10
Ontario,6.5,10
Ontario,2.3,10
Ontario,5.5,10
Ontario,4.9,10
Ontario,3.4,10
Ontario,3.2,10
Ontario,1.3,10
Ontario,2.5,10
Ontario,2.9,10
Ontario,1,10
Ontario,1,10
Ontario,1.3,10
Ontario,2.3,10
Ontario,1.2,10
Ontario,1.7,10
Ontario,1.4,10
Ontario,0.8,10
Ontario,0.1,10
Ontario,1.5,10
Ontario,1.3,10
Ontario,4.5,10
Ontario,3.8,10
Ontario,4.4,10
Ontario,6.5,10
Ontario,6.5,10
Ontario,8.1,10
Ontario,7.4,10
Ontario,7.8,10
Ontario,8.9,10
Ontario,7.8,10
Ontario,9.1,10
Ontario,7.5,10
Ontario,9.8,10
Ontario,8.4,10
Ontario,7.7,10
Ontario,8.9,10
Ontario,9,10
Ontario,9,10
Ontario,7.4,10
Ontario,6.9,10
Ontario,8.1,10
Ontario,7.8,10
Ontario,7.4,10
Ontario,5.8,10
Ontario,7.3,10
Ontario,7.6,10
Ontario,6.9,10
Ontario,8,10
Ontario,8.1,10
Ontario,5.2,10
Ontario,8,10
Ontario,9,10
Ontario,7.9,10
Ontario,7.2,10
Ontario,5.7,10
Ontario,7.6,10
Ontario,7.1,10
Ontario,8.3,10
Ontario,6.7,10
Ontario,,10
Ontario,,10
Ontario,8,10
Ontario,7.5,10
Ontario,7.7,10
Ontario,9.1,10
Ontario,6.5,10
Ontario,7.5,10
Ontario,8.3,10
Ontario,9,10
Ontario,9.6,10
Ontario,10.9,10
Ontario,9.7,10
Ontario,7,10
Ontario,11.5,10
Ontario,10,10
Ontario,9.1,10
Ontario,10.4,10
Ontario,10.6,10
Ontario,10.2,10
Ontario,11.8,10
Ontario,10.4,10
Ontario,10.9,10
Ontario,11.7,10
Ontario,9.7,10
Ontario,9.7,10
Ontario,10.7,10
Ontario,10.4,10
Ontario,,10
Ontario,10.8,10
Ontario,9.9,10
Ontario,11.5,10
Ontario,10.3,10
Ontario,10.9,10
Ontario,11.1,10
Ontario,11,10
Ontario,8.4,10
Ontario,7.1,10
Ontario,7.1,10
Ontario,7.7,10
Ontario,7.2,10
Ontario,7.5,10
Ontario,8.6,10
Ontario,8.9,10
Ontario,8,10
Ontario,8.5,10
Ontario,9.7,10
Ontario,9.4,10
Ontario,10.5,10
Ontario,7.6,10
Ontario,9,10
Ontario,,10
Ontario,8.7,10
Ontario,8.9,10
Ontario,9.3,10
Ontario,7.4,10
Ontario,10.1,10
Ontario,8.3,10
Ontario,10,10
Ontario,6.5,10
Ontario,10.1,10
Ontario,9.8,10
Ontario,8.7,10
Ontario,9.3,10
Ontario,8.9,10
Ontario,7.1,10
Ontario,9.1,10
Ontario,6.9,10
Ontario,7.2,10
Ontario,,10
Ontario,,10
Ontario,5.3,10
Quebec,6.2,10
Quebec,,10
Quebec,,10
Quebec,5.7,10
Quebec,,10
Quebec,7.6,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,0.8,10
Quebec,5.8,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,5.9,10
Quebec,,10
Quebec,6.2,10
Quebec,7.6,10
Quebec,5.9,10
Quebec,5,10
Quebec,,10
Quebec,8.5,10
Quebec,6.5,10
Quebec,6.1,10
Quebec,5.9,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,8.3,10
Quebec,,10
Quebec,8.2,10
Quebec,,10
Quebec,,10
Quebec,5.5,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,7.3,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,9.1,10
Quebec,8.7,10
Quebec,7.6,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,8,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,8.2,10
Quebec,,10
Quebec,7.4,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,6.6,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,5.3,10
Quebec,,10
Quebec,6.4,10
Quebec,7.8,10
Quebec,8.5,10
Quebec,8.2,10
Quebec,,10
Quebec,8.3,10
Quebec,8.8,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,7.1,10
Quebec,6,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,5.1,10
Quebec,7,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,5.9,10
Quebec,3.7,10
Quebec,3.9,10
Quebec,,10
Quebec,5.5,10
Quebec,5.6,10
Quebec,6,10
Quebec,1.7,10
Quebec,,10
Quebec,3.9,10
Quebec,6.4,10
Quebec,1.3,10
Quebec,3.5,10
Quebec,3.8,10
Quebec,3.9,10
Quebec,5.1,10
Quebec,,10
Quebec,3.2,10
Quebec,,10
Quebec,3.9,10
Quebec,3.9,10
Quebec,5.9,10
Quebec,10.1,10
Quebec,2.8,10
Quebec,2.7,10
Quebec,6.4,10
Quebec,4.4,10
Quebec,,10
Quebec,3.9,10
Quebec,4,10
Quebec,5.7,10
Quebec,,10
Quebec,6.5,10
Quebec,,10
Quebec,3.8,10
Quebec,5.6,10
Quebec,5.4,10
Quebec,5.4,10
Quebec,7.8,10
Quebec,8.9,10
Quebec,,10
Quebec,9.1,10
Quebec,6.3,10
Quebec,5.6,10
Quebec,5.5,10
Quebec,5.9,10
Quebec,5.4,10
Quebec,5.6,10
Quebec,4.2,10
Quebec,4.9,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,,10
Quebec,5.3,10
Quebec,5.1,10
Quebec,3.9,10
Quebec,0.7,10
Quebec,1,10
Quebec,,10
Quebec,4.7,10
Quebec,4.1,10
Quebec,4.2,10
Quebec,2.5,10
Quebec,1.6,10
Quebec,3.8,10
Quebec,3.8,10
Quebec,,10
Quebec,,10
Quebec,-0.6,10
Quebec,0.7,10
Quebec,4.5,10
Quebec,2.4,10
Quebec,,10
Quebec,4.1,10
Quebec,4.2,10
Quebec,5.5,10
Quebec,,10
Quebec,2.3,10
Quebec,2.5,10
Quebec,0.3,10
Quebec,0.6,10
Quebec,0.6,10
Quebec,1.6,10
Quebec,-0.3,10
Quebec,-0.4,10
Quebec,-0.3,10
Quebec,0.4,10
Quebec,0.7,10
Quebec,,10
Quebec,1.8,10
Quebec,2,10
Quebec,1.2,10
Quebec,1.5,10
Quebec,,10
Quebec,-1.3,10
Quebec,-0.2,10
Quebec,-1.8,10
Quebec,1.5,10
Quebec,1.9,10
Quebec,-2.6,10
Quebec,0.8,10
Quebec,0.1,10
Quebec,-0.8,10
Quebec,-2.5,10
Quebec,-1.6,10
Quebec,0.1,10
Quebec,-0.3,10
Quebec,-5.5,10
Quebec,-1.3,10
Quebec,-1.4,10
Quebec,-3.2,10
Quebec,-3.2,10
Quebec,-1.7,10
Quebec,-1.5,10
Quebec,-0.5,10
New Brunswick,7.3,10
New Brunswick,7,10
New Brunswick,,10
New Brunswick,6,10
New Brunswick,7.9,10
New Brunswick,5.2,10
New Brunswick,6.9,10
New Brunswick,6.7,10
New Brunswick,4.2,10
New Brunswick,7.5,10
New Brunswick,7.8,10
New Brunswick,8.7,10
New Brunswick,7.8,10
New Brunswick,8,10
New Brunswick,7.3,10
New Brunswick,7.4,10
New Brunswick,6.8,10
New Brunswick,7.5,10
New Brunswick,8.3,10
New Brunswick,8.3,10
New Brunswick,8.3,10
New Brunswick,8.9,10
New Brunswick,5.7,10
New Brunswick,7.6,10
New Brunswick,7.8,10
New Brunswick,8.1,10
New Brunswick,6.4,10
Nova Scotia,10.6,10
Nova Scotia,10.7,10
Nova Scotia,10.6,10
Nova Scotia,9,10
Nova Scotia,10.9,10
Nova Scotia,10.8,10
Nova Scotia,10.1,10
Nova Scotia,8.4,10
Nova Scotia,8.6,10
Nova Scotia,9.6,10
Nova Scotia,10.9,10
Nova Scotia,9.4,10
Nova Scotia,9.1,10
Nova Scotia,10.8,10
Nova Scotia,9.3,10
Nova Scotia,9.4,10
Nova Scotia,10.4,10
Nova Scotia,10.5,10
Nova Scotia,11,10
Nova Scotia,9,10
Nova Scotia,9.7,10
Nova Scotia,9.8,10
Nova Scotia,,10
Nova Scotia,9,10
Nova Scotia,10.4,10
Nova Scotia,8.9,10
Nova Scotia,10.6,10
Nova Scotia,8.8,10
Nova Scotia,8.3,10
Nova Scotia,7.1,10
Nova Scotia,9.9,10
Nova Scotia,7.3,10
Nova Scotia,8.4,10
Nova Scotia,8.2,10
Nova Scotia,9,10
Nova Scotia,12.1,10
Nova Scotia,12.2,10
Nova Scotia,12,10
Nova Scotia,10.1,10
Nova Scotia,10.3,10
Nova Scotia,10.7,10
Nova Scotia,9.5,10
Nova Scotia,9.1,10
Nova Scotia,8.8,10
Nova Scotia,9.1,10
Nova Scotia,9.6,10
Nova Scotia,9.9,10
Nova Scotia,10.4,10
Nova Scotia,9.9,10
Nova Scotia,,10
Nova Scotia,10.4,10
Nova Scotia,10.1,10
Nova Scotia,10.3,10
Prince Edward Island,8.9,10
Prince Edward Island,9.5,10
Prince Edward Island,9.5,10
Prince Edward Island,9.7,10
Prince Edward Island,9.2,10
Prince Edward Island,9.5,10
Prince Edward Island,9,10
Prince Edward Island,8.6,10
Prince Edward Island,9.1,10
Newfoundland and Labrador,6.4,10
Newfoundland and Labrador,8.8,10
Newfoundland and Labrador,7.8,10
Newfoundland and Labrador,5.4,10
Newfoundland and Labrador,9.5,10
Newfoundland and Labrador,5.6,10
Newfoundland and Labrador,7.8,10
Newfoundland and Labrador,8.3,10
Newfoundland and Labrador,7.6,10
Newfoundland and Labrador,6.7,10
Newfoundland and Labrador,6.2,10
Newfoundland and Labrador,11.9,10
Newfoundland and Labrador,7.2,10
Newfoundland and Labrador,7.4,10
Newfoundland and Labrador,7.4,10
Newfoundland and Labrador,8.4,10
Newfoundland and Labrador,6.4,10
Newfoundland and Labrador,8.4,10
Newfoundland and Labrador,5.7,10
Newfoundland and Labrador,7,10
Newfoundland and Labrador,7.9,10
Newfoundland and Labrador,6,10
Newfoundland and Labrador,5.6,10
Newfoundland and Labrador,8.7,10
Newfoundland and Labrador,8.6,10
Newfoundland and Labrador,8.2,10
Newfoundland and Labrador,7.2,10
Newfoundland and Labrador,7.6,10
Newfoundland and Labrador,7.8,10
Newfoundland and Labrador,7.4,10
Newfoundland and Labrador,7.8,10
Newfoundland and Labrador,8.3,10
Newfoundland and Labrador,8.7,10
Newfoundland and Labrador,3.7,10
Newfoundland and Labrador,8,10
Newfoundland and Labrador,4.3,10
Newfoundland and Labrador,0.3,10
Newfoundland and Labrador,-0.2,10
Newfoundland and Labrador,4.2,10
Newfoundland and Labrador,4.2,10
Newfoundland and Labrador,3.2,10
Newfoundland and Labrador,2.6,10
Newfoundland and Labrador,5.1,10
Newfoundland and Labrador,2.3,10
Newfoundland and Labrador,2,10
Newfoundland and Labrador,-2.2,10
Newfoundland and Labrador,-1.2,10
British Columbia,6.7,11
British Columbia,5.6,11
British Columbia,7.9,11
British Columbia,7.2,11
British Columbia,7,11
British Columbia,5.2,11
British Columbia,,11
British Columbia,,11
British Columbia,5.9,11
British Columbia,7.1,11
British Columbia,6.7,11
British Columbia,8,11
British Columbia,7.4,11
British Columbia,6.5,11
British Columbia,7.1,11
British Columbia,,11
British Columbia,6.2,11
British Columbia,8.2,11
British Columbia,5.8,11
British Columbia,8,11
British Columbia,6.8,11
British Columbia,7.4,11
British Columbia,6.3,11
British Columbia,7.4,11
British Columbia,7.8,11
British Columbia,3.8,11
British Columbia,3.4,11
British Columbia,6.9,11
British Columbia,6.4,11
British Columbia,6.2,11
British Columbia,4.9,11
British Columbia,7.9,11
British Columbia,6.8,11
British Columbia,6.4,11
British Columbia,5.7,11
British Columbia,5.7,11
British Columbia,5.7,11
British Columbia,,11
British Columbia,5.8,11
British Columbia,5.8,11
British Columbia,6.5,11
British Columbia,8,11
British Columbia,8.1,11
British Columbia,5.4,11
British Columbia,8,11
British Columbia,8.5,11
British Columbia,7.3,11
British Columbia,8.1,11
British Columbia,5.9,11
British Columbia,7.2,11
British Columbia,6.4,11
British Columbia,6.6,11
British Columbia,8.5,11
British Columbia,4.9,11
British Columbia,7.2,11
British Columbia,7.8,11
British Columbia,7.5,11
British Columbia,6.8,11
British Columbia,6.4,11
British Columbia,7.1,11
British Columbia,6,11
British Columbia,,11
British Columbia,6.9,11
British Columbia,7.6,11
British Columbia,7.3,11
British Columbia,,11
British Columbia,6.2,11
British Columbia,5.2,11
British Columbia,5.1,11
British Columbia,5,11
British Columbia,5.8,11
British Columbia,4.6,11
British Columbia,1.1,11
British Columbia,6.9,11
British Columbia,6.2,11
British Columbia,5.7,11
British Columbia,4.1,11
British Columbia,5.3,11
British Columbia,5.6,11
British Columbia,5.7,11
British Columbia,6.9,11
British Columbia,5.2,11
British Columbia,3.7,11
British Columbia,3.9,11
British Columbia,6.2,11
British Columbia,6.6,11
British Columbia,6.5,11
British Columbia,6,11
British Columbia,7.1,11
British Columbia,6.9,11
British Columbia,6.8,11
British Columbia,5.5,11
British Columbia,5.7,11
British Columbia,7.3,11
British Columbia,5.8,11
British Columbia,6.6,11
British Columbia,2.4,11
British Columbia,2.6,11
British Columbia,2.7,11
British Columbia,2.1,11
British Columbia,6,11
British Columbia,7,11
British Columbia,4.2,11
British Columbia,,11
British Columbia,0.3,11
British Columbia,2.4,11
British Columbia,1.2,11
British Columbia,6.8,11
British Columbia,2.5,11
British Columbia,-3.9,11
British Columbia,-1.4,11
British Columbia,-1.8,11
British Columbia,-1.6,11
British Columbia,-0.9,11
British Columbia,0.3,11
British Columbia,1.9,11
British Columbia,2.1,11
British Columbia,-4.7,11
British Columbia,-0.2,11
British Columbia,-3.1,11
British Columbia,-3.3,11
British Columbia,-0.9,11
British Columbia,-1.7,11
British Columbia,-1.9,11
British Columbia,-1.7,11
British Columbia,-0.3,11
British Columbia,-0.3,11
British Columbia,-0.4,11
British Columbia,-1,11
British Columbia,-3.2,11
British Columbia,-1.2,11
British Columbia,-1.8,11
British Columbia,-1,11
British Columbia,6.1,11
British Columbia,6,11
British Columbia,6.5,11
British Columbia,,11
British Columbia,1.4,11
British Columbia,0.9,11
British Columbia,7,11
British Columbia,5.7,11
British Columbia,5.8,11
British Columbia,8.1,11
British Columbia,6.5,11
British Columbia,6.1,11
British Columbia,6,11
British Columbia,1.6,11
British Columbia,,11
British Columbia,6.3,11
British Columbia,7.5,11
British Columbia,,11
British Columbia,6.2,11
British Columbia,6.6,11
British Columbia,7.6,11
British Columbia,7,11
British Columbia,6.6,11
British Columbia,6.5,11
British Columbia,7.3,11
British Columbia,6.6,11
British Columbia,-3.7,11
British Columbia,7,11
British Columbia,4.6,11
British Columbia,5.4,11
British Columbia,5.6,11
British Columbia,1.8,11
British Columbia,3.8,11
British Columbia,4.4,11
British Columbia,4.5,11
British Columbia,-0.7,11
British Columbia,2.3,11
British Columbia,3,11
British Columbia,2.3,11
British Columbia,4.4,11
British Columbia,4.3,11
British Columbia,4,11
British Columbia,4.6,11
British Columbia,3.9,11
British Columbia,-0.6,11
British Columbia,-0.9,11
British Columbia,2.3,11
British Columbia,-3.8,11
British Columbia,-1,11
British Columbia,3.6,11
British Columbia,0.7,11
British Columbia,1.8,11
British Columbia,2.9,11
British Columbia,3.5,11
British Columbia,2.2,11
British Columbia,2.5,11
British Columbia,2.6,11
British Columbia,3.8,11
British Columbia,3,11
British Columbia,3.2,11
British Columbia,2.1,11
British Columbia,3.2,11
British Columbia,1.6,11
British Columbia,0.3,11
British Columbia,0.6,11
British Columbia,2.5,11
British Columbia,-2.4,11
British Columbia,0.8,11
British Columbia,-2.1,11
British Columbia,0,11
British Columbia,0,11
British Columbia,2.6,11
British Columbia,3,11
British Columbia,-0.9,11
British Columbia,-1.4,11
British Columbia,-1.3,11
British Columbia,0,11
British Columbia,-2.8,11
British Columbia,-1.5,11
British Columbia,3.1,11
British Columbia,3.5,11
British Columbia,-1.7,11
British Columbia,-1,11
British Columbia,1.8,11
British Columbia,-5.4,11
British Columbia,0.2,11
British Columbia,1.4,11
British Columbia,2.2,11
British Columbia,-2.1,11
British Columbia,-7,11
British Columbia,-0.9,11
British Columbia,-1.3,11
British Columbia,-1,11
British Columbia,0.2,11
British Columbia,2.1,11
British Columbia,2,11
British Columbia,-5,11
British Columbia,-4.2,11
British Columbia,-4.6,11
British Columbia,-6.3,11
British Columbia,-6.5,11
British Columbia,-3.1,11
British Columbia,-2.9,11
British Columbia,-9.9,11
British Columbia,-14,11
British Columbia,-13.5,11
British Columbia,-9.7,11
British Columbia,-7.6,11
British Columbia,-6.1,11
Yukon,-20.9,11
Yukon,-15.1,11
Yukon,-15.5,11
Yukon,-16.5,11
Yukon,-22.4,11
Yukon,-18.1,11
Yukon,-18.4,11
Yukon,-14.2,11
Yukon,-19.2,11
Yukon,-17.4,11
Yukon,-19.6,11
Yukon,-19.5,11
Yukon,-21.8,11
Yukon,-21.5,11
Yukon,-13.4,11
Yukon,-18.8,11
Yukon,-15.3,11
Yukon,-15,11
Yukon,-22.6,11
Yukon,-14.4,11
Yukon,-11.3,11
Yukon,-11.2,11
Yukon,-16.1,11
Yukon,-16.4,11
Yukon,-16.5,11
Yukon,-12,11
Yukon,-11.7,11
Northwest Territories,-16.6,11
Northwest Territories,-21,11
Northwest Territories,-17.6,11
Northwest Territories,-17.8,11
Northwest Territories,-17.2,11
Northwest Territories,-17.1,11
Northwest Territories,-16.4,11
Northwest Territories,-18.6,11
Northwest Territories,-18.6,11
Northwest Territories,-14.5,11
Northwest Territories,-14.3,11
Northwest Territories,-17.2,11
Northwest Territories,-17.1,11
Northwest Territories,-14.2,11
Northwest Territories,-14,11
Northwest Territories,-11.5,11
Northwest Territories,-16.2,11
Northwest Territories,-16.1,11
Northwest Territories,-16,11
Northwest Territories,-12.3,11
Northwest Territories,-12,11
Northwest Territories,-12.4,11
Northwest Territories,-11.9,11
Northwest Territories,-12.4,11
Northwest Territories,-12.9,11
Northwest Territories,-8.2,11
Northwest Territories,-15.7,11
Northwest Territories,-15.3,11
Northwest Territories,-17.7,11
Northwest Territories,-13.7,11
Northwest Territories,-18.8,11
Northwest Territories,-18.5,11
Northwest Territories,-15.5,11
Northwest Territories,-15.4,11
Northwest Territories,-16.8,11
Northwest Territories,-16.9,11
Northwest Territories,-15.2,11
Northwest Territories,-15.4,11
Northwest Territories,-18.3,11
Northwest Territories,-18.6,11
Northwest Territories,-17.6,11
Northwest Territories,-15.4,11
Northwest Territories,5.5,11
Northwest Territories,-14.6,11
Northwest Territories,-17.9,11
Northwest Territories,-15.3,11
Nunavut,-16,11
Nunavut,-19.7,11
Nunavut,-19.7,11
Nunavut,-19.7,11
Nunavut,-13.9,11
Nunavut,-17.1,11
Nunavut,-18.1,11
Nunavut,-18,11
Nunavut,-18.1,11
Nunavut,-17.7,11
Nunavut,-16.5,11
Nunavut,-16.2,11
Nunavut,-16.9,11
Nunavut,-20.5,11
Nunavut,-20.6,11
Nunavut,-19.3,11
Nunavut,-19.3,11
Nunavut,-19.4,11
Nunavut,-18,11
Nunavut,-9.8,11
Nunavut,-4.5,11
Nunavut,-4.6,11
Nunavut,-21,11
Nunavut,-16.8,11
Nunavut,-23.2,11
Nunavut,,11
Nunavut,-19.2,11
Nunavut,-19.4,11
Nunavut,-9.8,11
Nunavut,-8.7,11
Nunavut,-8.6,11
Nunavut,-20.3,11
Nunavut,-19.9,11
Nunavut,-20.3,11
Nunavut,-9.5,11
Nunavut,-9.4,11
Nunavut,-19.9,11
Nunavut,-15,11
Nunavut,-15,11
Nunavut,-17.5,11
Nunavut,-26.7,11
Nunavut,-26.4,11
Nunavut,-22.6,11
Nunavut,-21.5,11
Nunavut,-18.5,11
Nunavut,-20.1,11
Nunavut,-20,11
Nunavut,-18.2,11
Nunavut,-19.2,11
Nunavut,-11.9,11
Nunavut,-12.1,11
Nunavut,-11.1,11
Nunavut,-9.4,11
Nunavut,-9,11
Nunavut,-19.9,11
Nunavut,-19.1,11
Nunavut,-21.4,11
Nunavut,-19.4,11
Nunavut,-19.1,11
Nunavut,-19.3,11
Nunavut,-19.2,11
Nunavut,-16.9,11
Nunavut,-23.7,11
Nunavut,-21.5,11
Nunavut,-21.1,11
Nunavut,-18.9,11
Northwest Territories,-22.8,11
Northwest Territories,-17.1,11
Northwest Territories,-17.2,11
Northwest Territories,-17.6,11
Northwest Territories,-17.7,11
Northwest Territories,-20.3,11
Northwest Territories,-22.1,11
Alberta,-7,11
Alberta,-6.7,11
Alberta,-4.6,11
Alberta,-6.2,11
Alberta,-6.1,11
Alberta,-5.2,11
Alberta,-3.6,11
Alberta,-5.7,11
Alberta,-4.9,11
Alberta,-6.4,11
Alberta,-5.3,11
Alberta,-6.3,11
Alberta,-4.6,11
Alberta,-3.6,11
Alberta,-6,11
Alberta,-5.9,11
Alberta,-8.1,11
Alberta,-3.7,11
Alberta,-5.6,11
Alberta,-5.6,11
Alberta,-3.7,11
Alberta,-4.8,11
Alberta,-3.2,11
Alberta,-5,11
Alberta,-7.6,11
Alberta,-5.7,11
Alberta,-5.8,11
Alberta,-5.4,11
Alberta,,11
Alberta,-5.7,11
Alberta,-2.8,11
Alberta,-6.3,11
Alberta,-3.2,11
Alberta,-6.3,11
Alberta,-4.8,11
Alberta,-5.5,11
Alberta,-6.4,11
Alberta,-6.1,11
Alberta,-6.6,11
Alberta,-4.9,11
Alberta,-6.2,11
Alberta,-5.6,11
Alberta,-4.9,11
Alberta,-6.2,11
Alberta,-6.3,11
Alberta,-6.1,11
Alberta,-5.7,11
Alberta,,11
Alberta,-5.6,11
Alberta,-5.5,11
Alberta,-5.5,11
Alberta,-6.1,11
Alberta,-5.8,11
Alberta,-5.9,11
Alberta,-6.4,11
Alberta,-4.6,11
Alberta,-5.9,11
Alberta,-5.3,11
Alberta,-5.8,11
Alberta,-5,11
Alberta,-6,11
Alberta,-5.7,11
Alberta,-5.5,11
Alberta,-4.9,11
Alberta,-4.8,11
Alberta,-4.1,11
Alberta,-6.5,11
Alberta,,11
Alberta,-5.7,11
Alberta,-5.8,11
Alberta,-5.3,11
Alberta,-5.8,11
Alberta,-3.3,11
Alberta,-6.3,11
Alberta,-5.5,11
Alberta,-4.5,11
Alberta,-3.5,11
Alberta,-4.5,11
Alberta,-7.6,11
Alberta,-4,11
Alberta,-3.1,11
Alberta,-3.4,11
Alberta,-3.7,11
Alberta,-2.5,11
Alberta,-4.3,11
Alberta,-4.5,11
Alberta,-4.2,11
Alberta,-4.1,11
Alberta,-3.4,11
Alberta,-3.8,11
Alberta,-3.7,11
Alberta,-5,11
Alberta,-2.5,11
Alberta,-5.5,11
Alberta,-5.1,11
Alberta,-5.8,11
Alberta,-3.5,11
Alberta,-3.4,11
Alberta,-4,11
Alberta,-2.6,11
Alberta,-4.6,11
Alberta,-2.5,11
Alberta,-5,11
Alberta,7.2,11
Alberta,,11
Alberta,-5.3,11
Alberta,-5.6,11
Alberta,-2.8,11
Alberta,-3.8,11
Alberta,-5.6,11
Alberta,-3.6,11
Alberta,-3.5,11
Alberta,-3.1,11
Alberta,-3.5,11
Alberta,0.6,11
Alberta,0.2,11
Alberta,0,11
Alberta,0,11
Alberta,-2.7,11
Alberta,-1.1,11
Alberta,-1.4,11
Alberta,0.2,11
Alberta,-1.2,11
Alberta,-0.8,11
Alberta,1,11
Alberta,-1.6,11
Alberta,-2,11
Alberta,-0.2,11
Alberta,-1.1,11
Alberta,-1.9,11
Alberta,1.4,11
Alberta,0.4,11
Alberta,-1.3,11
Alberta,1,11
Alberta,-0.2,11
Alberta,0.3,11
Alberta,-2,11
Alberta,0.2,11
Alberta,-1.1,11
Alberta,1.4,11
Alberta,-2.2,11
